pedido_id,cliente_id,sku_id,fecha,semana,anio,cajas_pedidas,monto_total
PED000422,CLI004,SKU005,2025-11-01,44,2025,2,35.0
PED000423,CLI004,SKU009,2025-11-01,44,2025,2,24.0
PED000424,CLI004,SKU007,2025-11-01,44,2025,3,51.0
PED000425,CLI004,SKU003,2025-11-01,44,2025,1,24.5
PED000426,CLI004,SKU006,2025-11-01,44,2025,1,21.0
PED000427,CLI004,SKU001,2025-11-08,45,2025,2,37.0
PED000428,CLI004,SKU005,2025-11-08,45,2025,3,52.5
PED000429,CLI004,SKU009,2025-11-08,45,2025,2,24.0
PED000430,CLI004,SKU007,2025-11-08,45,2025,2,34.0
PED000431,CLI004,SKU008,2025-11-08,45,2025,1,17.0
PED000432,CLI004,SKU010,2025-11-08,45,2025,1,28.0
PED000433,CLI004,SKU001,2025-11-15,46,2025,1,18.5
PED000434,CLI004,SKU005,2025-11-15,46,2025,3,52.5
PED000435,CLI004,SKU009,2025-11-15,46,2025,2,24.0
PED000436,CLI004,SKU007,2025-11-15,46,2025,1,17.0
PED000437,CLI004,SKU006,2025-11-15,46,2025,1,21.0
PED000438,CLI004,SKU008,2025-11-15,46,2025,1,17.0
PED000439,CLI004,SKU001,2025-12-06,49,2025,2,37.0
PED000440,CLI004,SKU005,2025-12-06,49,2025,2,35.0
PED000441,CLI004,SKU009,2025-12-06,49,2025,3,36.0
PED000442,CLI004,SKU007,2025-12-06,49,2025,3,51.0
PED000443,CLI004,SKU008,2025-12-06,49,2025,1,17.0
PED000444,CLI004,SKU006,2025-12-06,49,2025,1,21.0
PED000445,CLI004,SKU001,2025-12-20,51,2025,2,37.0
PED000446,CLI004,SKU005,2025-12-20,51,2025,2,35.0
PED000447,CLI004,SKU009,2025-12-20,51,2025,3,36.0
PED000448,CLI004,SKU007,2025-12-20,51,2025,2,34.0
PED000449,CLI004,SKU006,2025-12-20,51,2025,1,21.0
PED000450,CLI004,SKU010,2025-12-20,51,2025,1,28.0
PED000451,CLI004,SKU001,2025-12-27,52,2025,2,37.0
PED000452,CLI004,SKU005,2025-12-27,52,2025,2,35.0
PED000453,CLI004,SKU009,2025-12-27,52,2025,1,12.0
PED000454,CLI004,SKU007,2025-12-27,52,2025,2,34.0
PED000455,CLI004,SKU003,2025-12-27,52,2025,1,24.5
PED000456,CLI004,SKU004,2025-12-27,52,2025,1,20.0
PED000457,CLI004,SKU001,2026-01-10,2,2026,2,37.0
PED000458,CLI004,SKU005,2026-01-10,2,2026,3,52.5
PED000459,CLI004,SKU009,2026-01-10,2,2026,3,36.0
PED000460,CLI004,SKU007,2026-01-10,2,2026,2,34.0
PED000461,CLI004,SKU010,2026-01-10,2,2026,1,28.0
PED000462,CLI004,SKU003,2026-01-10,2,2026,1,24.5
PED000463,CLI004,SKU001,2026-01-17,3,2026,2,37.0
PED000464,CLI004,SKU005,2026-01-17,3,2026,3,52.5
PED000465,CLI004,SKU009,2026-01-17,3,2026,2,24.0
PED000466,CLI004,SKU007,2026-01-17,3,2026,3,51.0
PED000467,CLI004,SKU002,2026-01-17,3,2026,1,22.0
PED000468,CLI004,SKU004,2026-01-17,3,2026,1,20.0
PED000469,CLI004,SKU001,2026-01-24,4,2026,2,37.0
PED000470,CLI004,SKU005,2026-01-24,4,2026,3,52.5
PED000471,CLI004,SKU009,2026-01-24,4,2026,2,24.0
PED000472,CLI004,SKU007,2026-01-24,4,2026,3,51.0
PED000473,CLI004,SKU004,2026-01-24,4,2026,1,20.0
PED000474,CLI004,SKU010,2026-01-24,4,2026,1,28.0
PED000475,CLI004,SKU001,2026-02-07,6,2026,3,55.5
PED000476,CLI004,SKU005,2026-02-07,6,2026,2,35.0
PED000477,CLI004,SKU009,2026-02-07,6,2026,3,36.0
PED000478,CLI004,SKU007,2026-02-07,6,2026,3,51.0
PED000479,CLI004,SKU003,2026-02-07,6,2026,1,24.5
PED000480,CLI004,SKU010,2026-02-07,6,2026,1,28.0
PED000481,CLI004,SKU001,2026-02-14,7,2026,3,55.5
PED000482,CLI004,SKU005,2026-02-14,7,2026,3,52.5
PED000483,CLI004,SKU009,2026-02-14,7,2026,2,24.0
PED000484,CLI004,SKU007,2026-02-14,7,2026,2,34.0
PED000485,CLI004,SKU003,2026-02-14,7,2026,1,24.5
PED000486,CLI004,SKU010,2026-02-14,7,2026,1,28.0
PED000487,CLI004,SKU001,2026-02-21,8,2026,2,37.0
PED000488,CLI004,SKU005,2026-02-21,8,2026,3,52.5
PED000489,CLI004,SKU009,2026-02-21,8,2026,2,24.0
PED000490,CLI004,SKU007,2026-02-21,8,2026,2,34.0
PED000491,CLI004,SKU006,2026-02-21,8,2026,1,21.0
PED000492,CLI004,SKU004,2026-02-21,8,2026,1,20.0
PED000493,CLI004,SKU001,2026-02-28,9,2026,3,55.5
PED000494,CLI004,SKU005,2026-02-28,9,2026,2,35.0
PED000495,CLI004,SKU009,2026-02-28,9,2026,3,36.0
PED000496,CLI004,SKU007,2026-02-28,9,2026,3,51.0
PED000497,CLI004,SKU006,2026-02-28,9,2026,1,21.0
PED000498,CLI004,SKU002,2026-02-28,9,2026,1,22.0
PED000499,CLI004,SKU001,2026-03-07,10,2026,2,37.0
PED000500,CLI004,SKU005,2026-03-07,10,2026,3,52.5
PED000501,CLI004,SKU009,2026-03-07,10,2026,3,36.0
PED000502,CLI004,SKU007,2026-03-07,10,2026,2,34.0
PED000503,CLI004,SKU006,2026-03-07,10,2026,1,21.0
PED000504,CLI004,SKU010,2026-03-07,10,2026,1,28.0
PED000505,CLI005,SKU001,2025-09-20,38,2025,2,37.0
PED000506,CLI005,SKU005,2025-09-20,38,2025,2,35.0
PED000507,CLI005,SKU009,2025-09-20,38,2025,2,24.0
PED000508,CLI005,SKU007,2025-09-20,38,2025,3,51.0
PED000509,CLI005,SKU010,2025-09-20,38,2025,1,28.0
PED000510,CLI005,SKU002,2025-09-20,38,2025,1,22.0
PED000511,CLI005,SKU001,2025-10-11,41,2025,1,18.5
PED000512,CLI005,SKU005,2025-10-11,41,2025,2,35.0
PED000513,CLI005,SKU009,2025-10-11,41,2025,3,36.0
PED000514,CLI005,SKU007,2025-10-11,41,2025,3,51.0
PED000515,CLI005,SKU002,2025-10-11,41,2025,1,22.0
PED000516,CLI005,SKU004,2025-10-11,41,2025,1,20.0
PED000517,CLI005,SKU001,2025-10-18,42,2025,2,37.0
PED000518,CLI005,SKU005,2025-10-18,42,2025,3,52.5
PED000519,CLI005,SKU009,2025-10-18,42,2025,3,36.0
PED000520,CLI005,SKU007,2025-10-18,42,2025,3,51.0
PED000521,CLI005,SKU006,2025-10-18,42,2025,1,21.0
PED000522,CLI005,SKU010,2025-10-18,42,2025,1,28.0
PED000523,CLI005,SKU001,2025-10-25,43,2025,2,37.0
PED000524,CLI005,SKU005,2025-10-25,43,2025,1,17.5
PED000525,CLI005,SKU009,2025-10-25,43,2025,3,36.0
PED000526,CLI005,SKU007,2025-10-25,43,2025,3,51.0
PED000527,CLI005,SKU010,2025-10-25,43,2025,1,28.0
PED000528,CLI005,SKU008,2025-10-25,43,2025,1,17.0
PED000529,CLI005,SKU001,2025-11-15,46,2025,2,37.0
PED000530,CLI005,SKU005,2025-11-15,46,2025,3,52.5
PED000531,CLI005,SKU009,2025-11-15,46,2025,3,36.0
PED000532,CLI005,SKU007,2025-11-15,46,2025,3,51.0
PED000533,CLI005,SKU004,2025-11-15,46,2025,1,20.0
PED000534,CLI005,SKU006,2025-11-15,46,2025,1,21.0
PED000535,CLI005,SKU001,2025-11-22,47,2025,2,37.0
PED000536,CLI005,SKU005,2025-11-22,47,2025,3,52.5
PED000537,CLI005,SKU009,2025-11-22,47,2025,2,24.0
PED000538,CLI005,SKU007,2025-11-22,47,2025,2,34.0
PED000539,CLI005,SKU006,2025-11-22,47,2025,1,21.0
PED000540,CLI005,SKU004,2025-11-22,47,2025,1,20.0
PED000541,CLI005,SKU001,2025-11-29,48,2025,2,37.0
PED000542,CLI005,SKU005,2025-11-29,48,2025,2,35.0
PED000543,CLI005,SKU009,2025-11-29,48,2025,3,36.0
PED000544,CLI005,SKU007,2025-11-29,48,2025,2,34.0
PED000545,CLI005,SKU006,2025-11-29,48,2025,1,21.0
PED000546,CLI005,SKU003,2025-11-29,48,2025,1,24.5
PED000547,CLI005,SKU001,2025-12-27,52,2025,3,55.5
PED000548,CLI005,SKU005,2025-12-27,52,2025,2,35.0
PED000549,CLI005,SKU009,2025-12-27,52,2025,2,24.0
PED000550,CLI005,SKU007,2025-12-27,52,2025,3,51.0
PED000551,CLI005,SKU006,2025-12-27,52,2025,1,21.0
PED000552,CLI005,SKU008,2025-12-27,52,2025,1,17.0
PED000553,CLI005,SKU001,2026-01-03,1,2026,2,37.0
PED000554,CLI005,SKU005,2026-01-03,1,2026,3,52.5
PED000555,CLI005,SKU009,2026-01-03,1,2026,3,36.0
PED000556,CLI005,SKU007,2026-01-03,1,2026,3,51.0
PED000557,CLI005,SKU002,2026-01-03,1,2026,1,22.0
PED000558,CLI005,SKU010,2026-01-03,1,2026,1,28.0
PED000559,CLI005,SKU001,2026-01-10,2,2026,2,37.0
PED000560,CLI005,SKU005,2026-01-10,2,2026,2,35.0
PED000561,CLI005,SKU009,2026-01-10,2,2026,3,36.0
PED000562,CLI005,SKU007,2026-01-10,2,2026,2,34.0
PED000563,CLI005,SKU003,2026-01-10,2,2026,1,24.5
PED000564,CLI005,SKU006,2026-01-10,2,2026,1,21.0
PED000565,CLI005,SKU001,2026-01-17,3,2026,2,37.0
PED000566,CLI005,SKU005,2026-01-17,3,2026,2,35.0
PED000567,CLI005,SKU009,2026-01-17,3,2026,3,36.0
PED000568,CLI005,SKU007,2026-01-17,3,2026,2,34.0
PED000569,CLI005,SKU004,2026-01-17,3,2026,1,20.0
PED000570,CLI005,SKU006,2026-01-17,3,2026,1,21.0
PED000571,CLI005,SKU001,2026-01-24,4,2026,3,55.5
PED000572,CLI005,SKU005,2026-01-24,4,2026,2,35.0
PED000573,CLI005,SKU009,2026-01-24,4,2026,3,36.0
PED000574,CLI005,SKU007,2026-01-24,4,2026,2,34.0
PED000575,CLI005,SKU006,2026-01-24,4,2026,1,21.0
PED000576,CLI005,SKU004,2026-01-24,4,2026,1,20.0
PED000577,CLI005,SKU001,2026-01-31,5,2026,3,55.5
PED000578,CLI005,SKU005,2026-01-31,5,2026,2,35.0
PED000579,CLI005,SKU009,2026-01-31,5,2026,2,24.0
PED000580,CLI005,SKU007,2026-01-31,5,2026,3,51.0
PED000581,CLI005,SKU006,2026-01-31,5,2026,1,21.0
PED000582,CLI005,SKU004,2026-01-31,5,2026,1,20.0
PED000583,CLI005,SKU001,2026-02-21,8,2026,2,37.0
PED000584,CLI005,SKU005,2026-02-21,8,2026,2,35.0
PED000585,CLI005,SKU009,2026-02-21,8,2026,2,24.0
PED000586,CLI005,SKU007,2026-02-21,8,2026,2,34.0
PED000587,CLI005,SKU002,2026-02-21,8,2026,1,22.0
PED000588,CLI005,SKU006,2026-02-21,8,2026,1,21.0
PED000589,CLI005,SKU001,2026-02-28,9,2026,2,37.0
PED000590,CLI005,SKU005,2026-02-28,9,2026,3,52.5
PED000591,CLI005,SKU009,2026-02-28,9,2026,3,36.0
PED000592,CLI005,SKU007,2026-02-28,9,2026,3,51.0
PED000593,CLI005,SKU008,2026-02-28,9,2026,1,17.0
PED000594,CLI005,SKU002,2026-02-28,9,2026,1,22.0
PED000595,CLI005,SKU001,2026-03-14,11,2026,2,37.0
PED000596,CLI005,SKU005,2026-03-14,11,2026,2,35.0
PED000597,CLI005,SKU009,2026-03-14,11,2026,2,24.0
PED000598,CLI005,SKU007,2026-03-14,11,2026,2,34.0
PED000599,CLI005,SKU010,2026-03-14,11,2026,1,28.0
PED000600,CLI005,SKU002,2026-03-14,11,2026,1,22.0
PED000601,CLI006,SKU001,2025-09-27,39,2025,2,37.0
PED000602,CLI006,SKU005,2025-09-27,39,2025,2,35.0
PED000603,CLI006,SKU009,2025-09-27,39,2025,2,24.0
PED000604,CLI006,SKU007,2025-09-27,39,2025,2,34.0
PED000605,CLI006,SKU002,2025-09-27,39,2025,1,22.0
PED000606,CLI006,SKU003,2025-09-27,39,2025,1,24.5
PED000607,CLI006,SKU001,2025-10-04,40,2025,2,37.0
PED000608,CLI006,SKU005,2025-10-04,40,2025,1,17.5
PED000609,CLI006,SKU009,2025-10-04,40,2025,3,36.0
PED000610,CLI006,SKU007,2025-10-04,40,2025,3,51.0
PED000611,CLI006,SKU002,2025-10-04,40,2025,1,22.0
PED000612,CLI006,SKU008,2025-10-04,40,2025,1,17.0
PED000613,CLI006,SKU001,2025-10-11,41,2025,2,37.0
PED000614,CLI006,SKU005,2025-10-11,41,2025,2,35.0
PED000615,CLI006,SKU009,2025-10-11,41,2025,2,24.0
PED000616,CLI006,SKU007,2025-10-11,41,2025,2,34.0
PED000617,CLI006,SKU003,2025-10-11,41,2025,1,24.5
PED000618,CLI006,SKU006,2025-10-11,41,2025,1,21.0
PED000619,CLI006,SKU001,2025-10-18,42,2025,2,37.0
PED000620,CLI006,SKU005,2025-10-18,42,2025,2,35.0
PED000621,CLI006,SKU009,2025-10-18,42,2025,2,24.0
PED000622,CLI006,SKU007,2025-10-18,42,2025,2,34.0
PED000623,CLI006,SKU008,2025-10-18,42,2025,1,17.0
PED000624,CLI006,SKU003,2025-10-18,42,2025,1,24.5
PED000625,CLI006,SKU001,2025-10-25,43,2025,2,37.0
PED000626,CLI006,SKU005,2025-10-25,43,2025,3,52.5
PED000627,CLI006,SKU009,2025-10-25,43,2025,2,24.0
PED000628,CLI006,SKU007,2025-10-25,43,2025,2,34.0
PED000629,CLI006,SKU004,2025-10-25,43,2025,1,20.0
PED000630,CLI006,SKU010,2025-10-25,43,2025,1,28.0
PED000631,CLI006,SKU001,2025-11-01,44,2025,2,37.0
PED000632,CLI006,SKU005,2025-11-01,44,2025,2,35.0
PED000633,CLI006,SKU009,2025-11-01,44,2025,2,24.0
PED000634,CLI006,SKU007,2025-11-01,44,2025,2,34.0
PED000635,CLI006,SKU008,2025-11-01,44,2025,1,17.0
PED000636,CLI006,SKU002,2025-11-01,44,2025,1,22.0
PED000637,CLI006,SKU001,2025-11-15,46,2025,2,37.0
PED000638,CLI006,SKU005,2025-11-15,46,2025,2,35.0
PED000639,CLI006,SKU009,2025-11-15,46,2025,1,12.0
PED000640,CLI006,SKU007,2025-11-15,46,2025,3,51.0
PED000641,CLI006,SKU004,2025-11-15,46,2025,1,20.0
PED000642,CLI006,SKU002,2025-11-15,46,2025,1,22.0
PED000643,CLI006,SKU001,2025-11-22,47,2025,3,55.5
PED000644,CLI006,SKU005,2025-11-22,47,2025,2,35.0
PED000645,CLI006,SKU009,2025-11-22,47,2025,1,12.0
PED000646,CLI006,SKU007,2025-11-22,47,2025,2,34.0
PED000647,CLI006,SKU004,2025-11-22,47,2025,1,20.0
PED000648,CLI006,SKU008,2025-11-22,47,2025,1,17.0
PED000649,CLI006,SKU001,2025-11-29,48,2025,2,37.0
PED000650,CLI006,SKU005,2025-11-29,48,2025,2,35.0
PED000651,CLI006,SKU009,2025-11-29,48,2025,2,24.0
PED000652,CLI006,SKU007,2025-11-29,48,2025,2,34.0
PED000653,CLI006,SKU006,2025-11-29,48,2025,1,21.0
PED000654,CLI006,SKU010,2025-11-29,48,2025,1,28.0
PED000655,CLI006,SKU001,2025-12-13,50,2025,2,37.0
PED000656,CLI006,SKU005,2025-12-13,50,2025,3,52.5
PED000657,CLI006,SKU009,2025-12-13,50,2025,2,24.0
PED000658,CLI006,SKU007,2025-12-13,50,2025,2,34.0
PED000659,CLI006,SKU008,2025-12-13,50,2025,1,17.0
PED000660,CLI006,SKU003,2025-12-13,50,2025,1,24.5
PED000661,CLI006,SKU001,2025-12-20,51,2025,2,37.0
PED000662,CLI006,SKU005,2025-12-20,51,2025,2,35.0
PED000663,CLI006,SKU009,2025-12-20,51,2025,2,24.0
PED000664,CLI006,SKU007,2025-12-20,51,2025,2,34.0
PED000665,CLI006,SKU004,2025-12-20,51,2025,1,20.0
PED000666,CLI006,SKU008,2025-12-20,51,2025,1,17.0
PED000667,CLI006,SKU001,2026-01-10,2,2026,1,18.5
PED000668,CLI006,SKU005,2026-01-10,2,2026,2,35.0
PED000669,CLI006,SKU009,2026-01-10,2,2026,2,24.0
PED000670,CLI006,SKU007,2026-01-10,2,2026,3,51.0
PED000671,CLI006,SKU002,2026-01-10,2,2026,1,22.0
PED000672,CLI006,SKU004,2026-01-10,2,2026,1,20.0
PED000673,CLI006,SKU001,2026-01-17,3,2026,3,55.5
PED000674,CLI006,SKU005,2026-01-17,3,2026,3,52.5
PED000675,CLI006,SKU009,2026-01-17,3,2026,3,36.0
PED000676,CLI006,SKU007,2026-01-17,3,2026,2,34.0
PED000677,CLI006,SKU010,2026-01-17,3,2026,1,28.0
PED000678,CLI006,SKU004,2026-01-17,3,2026,1,20.0
PED000679,CLI006,SKU001,2026-01-24,4,2026,3,55.5
PED000680,CLI006,SKU005,2026-01-24,4,2026,2,35.0
PED000681,CLI006,SKU009,2026-01-24,4,2026,2,24.0
PED000682,CLI006,SKU007,2026-01-24,4,2026,2,34.0
PED000683,CLI006,SKU010,2026-01-24,4,2026,1,28.0
PED000684,CLI006,SKU004,2026-01-24,4,2026,1,20.0
PED000685,CLI006,SKU001,2026-01-31,5,2026,2,37.0
PED000686,CLI006,SKU005,2026-01-31,5,2026,2,35.0
PED000687,CLI006,SKU009,2026-01-31,5,2026,2,24.0
PED000688,CLI006,SKU007,2026-01-31,5,2026,2,34.0
PED000689,CLI006,SKU006,2026-01-31,5,2026,1,21.0
PED000690,CLI006,SKU010,2026-01-31,5,2026,1,28.0
PED000691,CLI006,SKU001,2026-02-07,6,2026,2,37.0
PED000692,CLI006,SKU005,2026-02-07,6,2026,2,35.0
PED000693,CLI006,SKU009,2026-02-07,6,2026,2,24.0
PED000694,CLI006,SKU007,2026-02-07,6,2026,2,34.0
PED000695,CLI006,SKU004,2026-02-07,6,2026,1,20.0
PED000696,CLI006,SKU006,2026-02-07,6,2026,1,21.0
PED000697,CLI006,SKU001,2026-02-14,7,2026,2,37.0
PED000698,CLI006,SKU005,2026-02-14,7,2026,2,35.0
PED000699,CLI006,SKU009,2026-02-14,7,2026,1,12.0
PED000700,CLI006,SKU007,2026-02-14,7,2026,3,51.0
PED000701,CLI006,SKU006,2026-02-14,7,2026,1,21.0
PED000702,CLI006,SKU003,2026-02-14,7,2026,1,24.5
PED000703,CLI006,SKU001,2026-02-21,8,2026,2,37.0
PED000704,CLI006,SKU005,2026-02-21,8,2026,2,35.0
PED000705,CLI006,SKU009,2026-02-21,8,2026,3,36.0
PED000706,CLI006,SKU007,2026-02-21,8,2026,2,34.0
PED000707,CLI006,SKU010,2026-02-21,8,2026,1,28.0
PED000708,CLI006,SKU004,2026-02-21,8,2026,1,20.0
PED000709,CLI006,SKU001,2026-02-28,9,2026,2,37.0
PED000710,CLI006,SKU005,2026-02-28,9,2026,3,52.5
PED000711,CLI006,SKU009,2026-02-28,9,2026,3,36.0
PED000712,CLI006,SKU007,2026-02-28,9,2026,3,51.0
PED000713,CLI006,SKU008,2026-02-28,9,2026,1,17.0
PED000714,CLI006,SKU006,2026-02-28,9,2026,1,21.0
PED000715,CLI006,SKU001,2026-03-07,10,2026,3,55.5
PED000716,CLI006,SKU005,2026-03-07,10,2026,2,35.0
PED000717,CLI006,SKU009,2026-03-07,10,2026,1,12.0
PED000718,CLI006,SKU007,2026-03-07,10,2026,3,51.0
PED000719,CLI006,SKU010,2026-03-07,10,2026,1,28.0
PED000720,CLI006,SKU008,2026-03-07,10,2026,1,17.0
PED000721,CLI006,SKU001,2026-03-14,11,2026,2,37.0
PED000722,CLI006,SKU005,2026-03-14,11,2026,3,52.5
PED000723,CLI006,SKU009,2026-03-14,11,2026,2,24.0
PED000724,CLI006,SKU007,2026-03-14,11,2026,2,34.0
PED000725,CLI006,SKU003,2026-03-14,11,2026,1,24.5
PED000726,CLI006,SKU002,2026-03-14,11,2026,1,22.0
PED000727,CLI007,SKU001,2025-09-20,38,2025,2,37.0
PED000728,CLI007,SKU005,2025-09-20,38,2025,2,35.0
PED000729,CLI007,SKU009,2025-09-20,38,2025,3,36.0
PED000730,CLI007,SKU007,2025-09-20,38,2025,2,34.0
PED000731,CLI007,SKU006,2025-09-20,38,2025,1,21.0
PED000732,CLI007,SKU003,2025-09-20,38,2025,1,24.5
PED000733,CLI007,SKU001,2025-10-04,40,2025,2,37.0
PED000734,CLI007,SKU005,2025-10-04,40,2025,2,35.0
PED000735,CLI007,SKU009,2025-10-04,40,2025,2,24.0
PED000736,CLI007,SKU007,2025-10-04,40,2025,2,34.0
PED000737,CLI007,SKU010,2025-10-04,40,2025,1,28.0
PED000738,CLI007,SKU006,2025-10-04,40,2025,1,21.0
PED000739,CLI007,SKU001,2025-10-11,41,2025,3,55.5
PED000740,CLI007,SKU005,2025-10-11,41,2025,2,35.0
PED000741,CLI007,SKU009,2025-10-11,41,2025,2,24.0
PED000742,CLI007,SKU007,2025-10-11,41,2025,3,51.0
PED000743,CLI007,SKU006,2025-10-11,41,2025,1,21.0
PED000744,CLI007,SKU004,2025-10-11,41,2025,1,20.0
PED000745,CLI007,SKU001,2025-10-18,42,2025,3,55.5
PED000746,CLI007,SKU005,2025-10-18,42,2025,2,35.0
PED000747,CLI007,SKU009,2025-10-18,42,2025,2,24.0
PED000748,CLI007,SKU007,2025-10-18,42,2025,2,34.0
PED000749,CLI007,SKU003,2025-10-18,42,2025,1,24.5
PED000750,CLI007,SKU004,2025-10-18,42,2025,1,20.0
PED000751,CLI007,SKU001,2025-11-01,44,2025,2,37.0
PED000752,CLI007,SKU005,2025-11-01,44,2025,3,52.5
PED000753,CLI007,SKU009,2025-11-01,44,2025,3,36.0
PED000754,CLI007,SKU007,2025-11-01,44,2025,2,34.0
PED000755,CLI007,SKU008,2025-11-01,44,2025,1,17.0
PED000756,CLI007,SKU004,2025-11-01,44,2025,1,20.0
PED000757,CLI007,SKU001,2025-11-08,45,2025,2,37.0
PED000758,CLI007,SKU005,2025-11-08,45,2025,1,17.5
PED000759,CLI007,SKU009,2025-11-08,45,2025,2,24.0
PED000760,CLI007,SKU007,2025-11-08,45,2025,3,51.0
PED000761,CLI007,SKU008,2025-11-08,45,2025,1,17.0
PED000762,CLI007,SKU003,2025-11-08,45,2025,1,24.5
PED000763,CLI007,SKU001,2025-11-15,46,2025,3,55.5
PED000764,CLI007,SKU005,2025-11-15,46,2025,2,35.0
PED000765,CLI007,SKU009,2025-11-15,46,2025,3,36.0
PED000766,CLI007,SKU007,2025-11-15,46,2025,2,34.0
PED000767,CLI007,SKU010,2025-11-15,46,2025,1,28.0
PED000768,CLI007,SKU006,2025-11-15,46,2025,1,21.0
PED000769,CLI007,SKU001,2025-11-22,47,2025,2,37.0
PED000770,CLI007,SKU005,2025-11-22,47,2025,2,35.0
PED000771,CLI007,SKU009,2025-11-22,47,2025,2,24.0
PED000772,CLI007,SKU007,2025-11-22,47,2025,2,34.0
PED000773,CLI007,SKU003,2025-11-22,47,2025,1,24.5
PED000774,CLI007,SKU006,2025-11-22,47,2025,1,21.0
PED000775,CLI007,SKU001,2025-11-29,48,2025,2,37.0
PED000776,CLI007,SKU005,2025-11-29,48,2025,2,35.0
PED000777,CLI007,SKU009,2025-11-29,48,2025,2,24.0
PED000778,CLI007,SKU007,2025-11-29,48,2025,2,34.0
PED000779,CLI007,SKU006,2025-11-29,48,2025,1,21.0
PED000780,CLI007,SKU010,2025-11-29,48,2025,1,28.0
PED000781,CLI007,SKU001,2025-12-13,50,2025,2,37.0
PED000782,CLI007,SKU005,2025-12-13,50,2025,2,35.0
PED000783,CLI007,SKU009,2025-12-13,50,2025,3,36.0
PED000784,CLI007,SKU007,2025-12-13,50,2025,2,34.0
PED000785,CLI007,SKU003,2025-12-13,50,2025,1,24.5
PED000786,CLI007,SKU006,2025-12-13,50,2025,1,21.0
PED000787,CLI007,SKU001,2025-12-20,51,2025,2,37.0
PED000788,CLI007,SKU005,2025-12-20,51,2025,1,17.5
PED000789,CLI007,SKU009,2025-12-20,51,2025,3,36.0
PED000790,CLI007,SKU007,2025-12-20,51,2025,3,51.0
PED000791,CLI007,SKU004,2025-12-20,51,2025,1,20.0
PED000792,CLI007,SKU008,2025-12-20,51,2025,1,17.0
PED000793,CLI007,SKU001,2025-12-27,52,2025,3,55.5
PED000794,CLI007,SKU005,2025-12-27,52,2025,3,52.5
PED000795,CLI007,SKU009,2025-12-27,52,2025,2,24.0
PED000796,CLI007,SKU007,2025-12-27,52,2025,2,34.0
PED000797,CLI007,SKU008,2025-12-27,52,2025,1,17.0
PED000798,CLI007,SKU010,2025-12-27,52,2025,1,28.0
PED000799,CLI007,SKU001,2026-01-03,1,2026,3,55.5
PED000800,CLI007,SKU005,2026-01-03,1,2026,3,52.5
PED000801,CLI007,SKU009,2026-01-03,1,2026,3,36.0
PED000802,CLI007,SKU007,2026-01-03,1,2026,2,34.0
PED000803,CLI007,SKU010,2026-01-03,1,2026,1,28.0
PED000804,CLI007,SKU008,2026-01-03,1,2026,1,17.0
PED000805,CLI007,SKU001,2026-01-10,2,2026,3,55.5
PED000806,CLI007,SKU005,2026-01-10,2,2026,2,35.0
PED000807,CLI007,SKU009,2026-01-10,2,2026,3,36.0
PED000808,CLI007,SKU007,2026-01-10,2,2026,3,51.0
PED000809,CLI007,SKU010,2026-01-10,2,2026,1,28.0
PED000810,CLI007,SKU006,2026-01-10,2,2026,1,21.0
PED000811,CLI007,SKU001,2026-01-17,3,2026,2,37.0
PED000812,CLI007,SKU005,2026-01-17,3,2026,2,35.0
PED000813,CLI007,SKU009,2026-01-17,3,2026,2,24.0
PED000814,CLI007,SKU007,2026-01-17,3,2026,3,51.0
PED000815,CLI007,SKU004,2026-01-17,3,2026,1,20.0
PED000816,CLI007,SKU003,2026-01-17,3,2026,1,24.5
PED000817,CLI007,SKU001,2026-01-24,4,2026,2,37.0
PED000818,CLI007,SKU005,2026-01-24,4,2026,2,35.0
PED000819,CLI007,SKU009,2026-01-24,4,2026,3,36.0
PED000820,CLI007,SKU007,2026-01-24,4,2026,2,34.0
PED000821,CLI007,SKU003,2026-01-24,4,2026,1,24.5
PED000822,CLI007,SKU004,2026-01-24,4,2026,1,20.0
PED000823,CLI007,SKU001,2026-01-31,5,2026,2,37.0
PED000824,CLI007,SKU005,2026-01-31,5,2026,2,35.0
PED000825,CLI007,SKU009,2026-01-31,5,2026,2,24.0
PED000826,CLI007,SKU007,2026-01-31,5,2026,2,34.0
PED000827,CLI007,SKU008,2026-01-31,5,2026,1,17.0
PED000828,CLI007,SKU003,2026-01-31,5,2026,1,24.5
PED000829,CLI007,SKU001,2026-02-07,6,2026,2,37.0
PED000830,CLI007,SKU005,2026-02-07,6,2026,3,52.5
PED000831,CLI007,SKU009,2026-02-07,6,2026,2,24.0
PED000832,CLI007,SKU007,2026-02-07,6,2026,2,34.0
PED000833,CLI007,SKU010,2026-02-07,6,2026,1,28.0
PED000834,CLI007,SKU006,2026-02-07,6,2026,1,21.0
PED000835,CLI007,SKU001,2026-02-14,7,2026,3,55.5
PED000836,CLI007,SKU005,2026-02-14,7,2026,2,35.0
PED000837,CLI007,SKU009,2026-02-14,7,2026,3,36.0
PED000838,CLI007,SKU007,2026-02-14,7,2026,2,34.0
PED000839,CLI007,SKU008,2026-02-14,7,2026,1,17.0
PED000840,CLI007,SKU010,2026-02-14,7,2026,1,28.0
PED000841,CLI007,SKU001,2026-02-21,8,2026,3,55.5
PED000842,CLI007,SKU005,2026-02-21,8,2026,2,35.0
PED000843,CLI007,SKU009,2026-02-21,8,2026,3,36.0
PED000844,CLI007,SKU007,2026-02-21,8,2026,2,34.0
